"user_seq_key:STRING(1)","no_seq:DECIMAL(18)","rw_tag:STRING(1)","level1:DECIMAL(1)","title_name:STRING(100)","pgrm_id:STRING(60)"
"",480001750,"P",3,"중도금일자별약정현황","/general/h_web/04r/h_sale_agree_list.html"
"",480001800,"P",3,"현장별분양및입금현황","/general/h_web/04r/h_sale_month_pay_list_rpt_1h.html"
"",480001900,"P",3,"현장별입금예정현황","/general/h_web/04r/h_sale_job_pay_plan_rpt_1h.html"
"",480001950,"P",3,"현장별차수별입금예정현황","/general/h_web/04r/h_sale_job_pay_plan_rpt_3h.html"
"",480002000,"P",3,"분양금납부안내장","/general/h_web/04r/h_house_receipt_list_rpt_1h.html"
"",480002100,"P",3,"분양금납부독촉장","/general/h_web/04r/h_house_receipt_demand_rpt_1h.html"
"",490000000,"U",2,"대출금관리","                                        "
"",490000050,"U",3,"대출이자 일괄등록","/general/h_web/04/h_batch_loan_interest_1h.html"
"",490000200,"U",3,"-",""
"",490000250,"P",3,"중도금호별이자정산내역서","/general/h_web/05r/h_sale_loan_result_dongho_rpt_1h.html"
"",490000300,"P",3,"동호별중도금이자납부현황","/general/h_web/05r/h_sale_fund_loan_interest_rpt_1h.html"
"",490000350,"P",3,"이자내역집계표","/general/h_web/05r/h_sale_fund_loan_intersum_rpt_1h.html"
"",490000370,"P",3,"후불제/무이자납부총괄표","/general/h_web/05r/h_sale_fund_inter_year_sum_rpt_1h.html"
"",490000380,"P",3,"현장별이자정산현황","/general/h_web/05r/h_sale_fund_inter_year_sum_rpt_2h.html"
"",500000000,"U",2,"입주및등기관련","                                        "
"",500000250,"P",3,"입주증","/general/h_web/06r/h_moveinto_confirm_multi_rpt_1h.html"
"",500000600,"P",3,"이전등기결재","/general/h_web/06r/h_moveinto_confirm_doc_rpt_1h.html"
"",500000700,"P",3,"등기현황누계","/general/h_web/06r/h_moveinto_sum_rpt_1h.html"
"",500000710,"P",3,"등기및입주현황누계","/general/h_web/06r/h_moveinto_regimove_rpt_1h.html"
"",500000720,"P",3,"입주및등기상황표","/general/h_web/06r/h_regimove_date_rpt_1h.html"
"",500000730,"P",3,"세대별입주자명단","/general/h_web/06r/h_moveinto_list_rpt_1h.html"
"",510000000,"U",2,"조합관리","                                        "
"",510000100,"U",3,"조합원등록","/general/h_web/07/h_unin_member_1h.html"
"",510000200,"S",3,"조합원해약처리","/general/h_web/07/h_unin_member_cancel_1h.html"
"",510000600,"U",3,"spt",""
"",510000700,"P",3,"조합원명부","/general/h_web/07r/h_unin_member_rpt_1h.html"
"",520000000,"U",2,"임대관리","                                        "
"",520000100,"U",3,"임대계약","/general/h_web/08/h_contract_lease_1h.html"
"",520000200,"S",3,"임대료부과","/general/h_web/08/h_lease_create_rent_1h.html"
"",520000300,"U",3,"보증금입금","/general/h_web/08/h_lease_income_grt_1h.html"
"",520000400,"U",3,"임대료입금","/general/h_web/08/h_lease_income_rent_1h.html"
"",520000590,"U",3,"메모사항","/general/h_web/08/h_lease_memo_1h.html"
"",520000600,"U",3,"spt"," "
"",520000610,"P",3,"보증금/임대료 수입금일지","/general/h_web/08r/h_lease_income_daily_rpt_1h.html"
"",530000000,"U",2,"전표관리","                                        "
"",530000200,"R",3,"자동전표발행(결재)","/general/h_web/10/h_slip_process_confirm_1h.html"
"",530000300,"P",3,"세금계산서","/general/h_web/06r/h_sale_bill_tax_rpt_1h.html"
"",540000000,"U",2,"기초코드","                                        "
"",540000100,"U",3,"공통코드관리","/general/h_web/99/h_code_codediv_1h.html"
"",540000200,"U",3,"SMS","/general/h_web/99/h_batch_sms_1h.html"
"",550000000,"",1,"자금수지분석","                                        "
"",560000000,"U",2,"수지분석(프로젝트)","                                        "
"",560000010,"U",3,"수지분석 차수(현장)","/const/r_web/02/r_a_cash_degree_1h.html"
"",560000110,"U",3,"수지분석 차수(본사)","/const/r_web/02/r_a_cash_degree_bonsa_1h.html"
"",560000210,"S",3,"수지분석 확정(재무팀)","/const/r_web/02/r_a_cash_degree_confirm_1h.html"
"",560000310,"S",3,"수지분석 승인(기획실)","/const/r_web/02/r_a_cash_degree_approve_1h.html"
"",570000000,"R",2,"수지분석(조회)","                                        "
"",570000005,"R",3,"현금흐름/수지분석표","/const/r_web/03/r_a_proj_cash_anly_1h.html"
"",570000010,"R",3,"수입/지출(현장)","/const/r_web/03/r_a_cash_suip_1h.html"
"",570000110,"R",3,"수입/지출(자금계획종합)","/const/r_web/03/r_a_cash_suip_jichul_1h.html"
"",580000000,"U",2,"기초코드","                                        "
"",580000010,"U",3,"수지분석분류 등록","/const/r_web/99/r_a_code_cash_1h.html"
"",590000000,"",1,"수주/영업","                                        "
"",600000000,"",2,"기초코드","                                        "
"",600000010,"U",3,"수지분석코드","/const/r_web/99/r_code_in_1h.html"
"",600000020,"U",3,"현금분류코드","/const/r_web/99/r_code_cash_1h.html"
"",600000030,"U",3,"보고서 변환코드","/const/r_web/99/r_cash_rpt_parent_1h.html"
"",600000035,"U",3,"기타코드등록","/const/r_web/99/r_code_etc_parent_1h.html"
"",600000040,"U",3,"SQL연결테스트","/const/r_web/mssql/r_empno_1h.html"
"",600000050,"U",3,"조건 항목 등록","/const/r_web/08/r_cond_item_1h.html"
"",610000000,"",2,"수지분석","                                        "
"",610000010,"U",3,"수주정보 등록","/const/r_web/01/r_b_proj_input_1h.html"
"",610000015,"S",3,"정보접수","/const/r_web/01/r_b_proj_receipt_1h.html"
"",610000020,"U",3,"수지분석단계등록","/const/r_web/01/r_proj_step_1h.html"
"",610000025,"U",3,"수지 정보 검색","/const/r_web/09/r_cond_item_result_1h.html"
"",610000030,"R",3,"사업형태별 조회","/const/r_web/01/r_cash_business_1h.html"
"",620000000,"",2,"조합 예산관리","                                        "
"",620000010,"U",3,"예산배정","/const/r_web/01/r_budget_1h.html"
"",620000020,"U",3,"집행실적","/const/r_web/01/r_budget_cost_1h.html"
"",620000030,"R",3,"항목별 현황","/const/r_web/01/r_budget_cost_query_1_1h.html"
"",620000040,"R",3,"계정별 현황및총계","/const/r_web/01/r_budget_cost_query_2_1h.html"
"",630000000,"",1,"전산결재","                                        "
"",630000300,"R",2,"결재 (회계/비서실-부서별)","/const/d_web/02/d_account_info_1h.html"
"",630000400,"S",2,"개인결재(총괄담당자용)","/const/d_web/01/d_process_1h.html"
"",640000000,"",1,"경영정보","                                        "
"",650000000,"",2,"전사경영실적","                                        "
"",650000010,"U",3,"경영실적총괄표[작성용]","/const/g_web/01/g_mis_result_1h.html"
"",650000020,"U",3,"본부별KPI추진현황[작성용]","/const/g_web/01/g_mis_kpi_1h.html"
"",650000030,"R",3,"경영실적총괄표조회","/const/g_web/01/g_mis_result_query_1h.html"
"",650000040,"R",3,"본부별KPI추진현황조회","/const/g_web/01/g_mis_kpi_query_1h.html"
"",660000000,"",2,"사업/자금수지","                                        "
"",660000010,"U",3,"확정사업S&P현황","/const/g_web/02/g_mis_decision_sp_1h.html"
"",660000020,"U",3,"수주추진관련 예상매출추정액","/const/g_web/02/g_mis_forecast_est_1h.html"
"",660000030,"U",3,"수주/용지 확보현황","/const/g_web/02/g_mis_order_site_1h.html"
"",660000040,"U",3,"분양계획[작성용]","/const/g_web/02/g_mis_sale_plan_1h.html"
"",660000050,"R",3,"분양계획조회","/const/g_web/02/g_mis_sale_plan_cross_1h.html"
"",660000060,"U",3,"수주관련 인력증감 검토","/const/g_web/02/g_mis_person_1h.html"
"",670000000,"",2,"수주/용지","                                        "
"",670000010,"U",3,"수주구성","/const/g_web/03/g_mis_ord_result_1h.html"
"",670000020,"R",3,"수주실적","/const/g_web/03/g_mis_ord_result_query_1h.html"
"",670000030,"U",3,"부서별 수주실적","/const/g_web/03/g_mis_dept_ord_result_1h.html"
"",670000040,"U",3,"부서별 용지실적","/const/g_web/03/g_mis_dept_site_result_1h.html"
"",670000050,"R",3,"수주정보 접수현황","/const/g_web/03/g_mis_suju_query_1h.html"
"",670000060,"R",3,"용지정보 접수현황","/const/g_web/03/g_mis_region_query_1h.html"
"",680000000,"",2,"분양/수금","                                        "
"",680000010,"R",3,"청약자 현황분석","/const/g_web/04/g_h_cust_sub_1h.html"
"",680000020,"R",3,"계약자 현황분석","/const/g_web/04/g_h_cust_sale_1h.html"
"",680000030,"R",3,"분양 실적표","/const/g_web/04/g_h_income_py_1h.html"
"",680000040,"R",3,"분양수입금 집계표","/const/g_web/04/g_h_income_total_a_1h.html"
"",680000050,"R",3,"분양미수금 집계표","/const/g_web/04/g_h_income_total_b_1h.html"
"",680000060,"R",3,"현장별 입금현황(월별)","/const/g_web/04/g_h_month_pay_list_1h.html"
"",680000070,"R",3,"현장별 입금예정현황(월별)","/const/g_web/04/g_h_job_pay_plan_list02_1h.html"
"",680000090,"R",3,"등기현황 누계","/const/g_web/04/g_h_moveinto_regi_1h.html"
"",680000100,"R",3,"입주현황 누계","/const/g_web/04/g_h_moveinto_move_1h.html"
"",680000110,"U",3,"공사수금 현황","/const/g_web/04/g_mis_bill_result_1h.html"
"",690000000,"",2,"인사정보","                                        "
"",690000010,"R",3,"조직별 TO/PO현황","/general/p_web/12/p_to_po_dept_title_1h.html"
"",690000020,"R",3,"부서직위별 인원현황(성명)","/general/p_web/11/p_person_dept_grade_emp_1h.html"
"",690000030,"R",3,"부서직위별 인원현황","/general/p_web/11/p_person_dept_grade_1h.html"
"",690000040,"R",3,"직위학력별 인원현황","/general/p_web/11/p_person_grade_schoolcar_1h.html"
"",690000050,"R",3,"직위연령별 인원현황","/general/p_web/11/p_person_grade_age_1h.html"
"",690000060,"R",3,"직위별 입사현항","/general/p_web/11/p_person_grade_join_1h.html"
"",690000070,"R",3,"직위별 퇴사현황","/general/p_web/11/p_person_grade_retire_1h.html"
"",700000000,"",2,"공사관리","                                        "
"",700000010,"R",3,"주간 공사현황조회","/const/c_web/03/c_week_status_bonsa_1h.html"
"",700000020,"R",3,"월간 공사현황조회","/const/c_web/07/c_mis_bonsa_1h.html"
"",700000030,"R",3,"지역별 원가조회","/const/c_web/06/c_map_1h.html"
"",700000040,"R",3,"회사별 원가조회","/const/c_web/06/c_spec_const_parent_amt_1h.html"
"",700000050,"R",3,"협력업체 기본사항","/const/s_web/98/s_sbcr_1h.html"
"",700000060,"R",3,"현장별 외주비현황","/const/s_web/05/s_pay_dept_1h.html"
"",700000070,"R",3,"업체별 외주비현황","/const/s_web/05/s_pay_sbcr_1h.html"
"",700000080,"R",3,"공종별 외주비현황","/const/s_web/05/s_pay_order_1h.html"
"",710000000,"",2,"재무정보","                                        "
"",710000010,"R",3,"주요경영지표","/const/g_web/05/g_efin_eis_growth_1h.html"
"",710000020,"R",3,"본부별예산계획(분기)","/const/g_web/05/g_efin_eis_cen_budget_1h.html"
"",710000030,"R",3,"전사예산계획대비실적비교표","/const/g_web/05/g_efin_eis_com_budget_1h.html"
"",710000040,"R",3,"대차대조표(월별)","/const/g_web/05/g_efin_eis_bs_ptd_1h.html"
"",710000050,"R",3,"대차대조표(기별","/const/g_web/05/g_efin_eis_bs_ytd_1h.html"
"",710000060,"R",3,"손익계산서(월별)","/const/g_web/05/g_efin_eis_is_ptd_1h.html"
"",710000070,"R",3,"손익계산서(기별)","/const/g_web/05/g_efin_eis_is_ytd_1h.html"
"",710000080,"R",3,"프로젝트별손익계산서","/const/r_web/03/r_a_proj_cash_anly_1h.html"
"",810000000,"R",1,"회계관리","                                        "
"",910000000,"",2,"보조원장","                                        "
"",910000100,"P",3,"계정별 원장","/general/a_web/01r/a_acct_list_rpt_1h.html"
"",910000300,"P",3,"현장,계정별 원장","/general/a_web/01r/a_site_list_rpt_1h.html"
"",910000400,"P",3,"계좌번호별 원장","/general/a_web/01r/a_account_num_list_rpt_1h.html"
"",1010000000,"",2,"집계표","                                        "
"",1010000100,"P",3,"계정별 집계표","/general/a_web/02r/a_acct_sum_rpt_1h.html"
"",1010000200,"P",3,"현장별 집계표","/general/a_web/02r/a_site_sum_rpt_1h.html"
"",1010000400,"P",3,"계좌번호별 집계표","/general/a_web/02r/a_account_num_sum_rpt_1h.html"
